GeoCode,Country,Indicator,Year,Value,Unit
NU,Niue,Sea Surface Temperature anomalies,1885,-0.9,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1886,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1887,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1888,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1889,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1890,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1891,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1892,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1893,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1894,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1895,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1896,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1897,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1898,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1899,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1900,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1901,0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1902,-0.8,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1903,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1904,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1905,-1.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1906,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1907,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1908,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1909,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1910,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1911,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1912,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1913,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1914,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1915,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1916,0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1917,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1918,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1919,-0.9,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1920,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1921,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1922,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1923,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1924,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1925,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1926,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1927,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1928,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1929,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1930,-0.7,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1931,-0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1932,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1933,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1934,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1935,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1936,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1937,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1938,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1939,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1940,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1941,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1942,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1943,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1944,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1945,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1946,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1947,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1948,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1949,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1950,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1951,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1952,0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1953,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1954,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1955,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1956,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1957,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1958,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1959,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1960,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1961,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1962,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1963,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1964,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1965,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1966,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1967,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1968,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1969,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1970,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1971,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1972,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1973,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1974,0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1975,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1976,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1977,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1978,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1979,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1980,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1981,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1982,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1983,-0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1984,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1985,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1986,-0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1987,-0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1988,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1989,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1990,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1991,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1992,0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1993,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1994,-0.1,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1995,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1996,0.3,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1997,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1998,-0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,1999,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2000,0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2001,0.2,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2002,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2003,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2004,0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2005,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2006,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2007,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2008,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2009,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2010,0.7,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2011,0.8,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2012,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2013,0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2014,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2015,0.0,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2016,0.4,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2017,0.7,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2018,0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2019,0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2020,0.7,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2021,0.8,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2022,0.9,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2023,0.5,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2024,0.6,Celsius (°C)
NU,Niue,Sea Surface Temperature anomalies,2025,0.5,Celsius (°C)
PF,French Polynesia,Tourism Arrivals,1995,186000.0,units
PF,French Polynesia,Tourism Arrivals,1996,184000.0,units
PF,French Polynesia,Tourism Arrivals,1997,201000.0,units
PF,French Polynesia,Tourism Arrivals,1998,211000.0,units
PF,French Polynesia,Tourism Arrivals,1999,236000.0,units
PF,French Polynesia,Tourism Arrivals,2007,243000.0,units
PF,French Polynesia,Tourism Arrivals,2008,227000.0,units
PF,French Polynesia,Tourism Arrivals,2009,190000.0,units
PF,French Polynesia,Tourism Arrivals,2010,179000.0,units
PF,French Polynesia,Tourism Arrivals,2011,196000.0,units
PF,French Polynesia,Tourism Arrivals,2012,210000.0,units
PF,French Polynesia,Tourism Arrivals,2013,214000.0,units
PF,French Polynesia,Tourism Arrivals,2014,228000.0,units
PF,French Polynesia,Tourism Arrivals,2015,239000.0,units
PF,French Polynesia,Tourism Arrivals,2016,241000.0,units
PF,French Polynesia,Tourism Arrivals,2017,254000.0,units
PF,French Polynesia,Tourism Arrivals,2018,260000.0,units
PF,French Polynesia,Tourism Arrivals,2019,282000.0,units
PF,French Polynesia,Tourism Arrivals,2020,89000.0,units
PF,French Polynesia,Tourism Arrivals,2021,95000.0,units
PF,French Polynesia,Tourism Arrivals,2022,261400.0,units
KI,Kiribati,Greenhouse gaz emission per capita,1970,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1971,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1972,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1973,0.6,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1974,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1975,0.6,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1976,0.6,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1977,0.6,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1978,0.6,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1979,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1980,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1981,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1982,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1983,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1984,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1985,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1986,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1987,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1988,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1989,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1990,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1991,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1992,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1993,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1994,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1995,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1996,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1997,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1998,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,1999,0.4,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2000,0.6,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2001,0.5,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2002,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2003,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2004,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2005,0.9,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2006,0.9,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2007,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2008,0.9,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2009,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2010,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2011,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2012,0.7,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2013,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2014,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2015,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2016,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2017,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2018,0.9,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2019,0.9,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2020,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2021,0.9,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2022,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2023,0.8,tonnes
KI,Kiribati,Greenhouse gaz emission per capita,2024,0.9,tonnes
TO,Tonga,Tourism Arrivals,1995,33000.0,units
TO,Tonga,Tourism Arrivals,1996,31000.0,units
TO,Tonga,Tourism Arrivals,1997,29000.0,units
TO,Tonga,Tourism Arrivals,1998,35000.0,units
TO,Tonga,Tourism Arrivals,1999,44000.0,units
TO,Tonga,Tourism Arrivals,2000,43000.0,units
TO,Tonga,Tourism Arrivals,2001,38000.0,units
TO,Tonga,Tourism Arrivals,2002,45000.0,units
TO,Tonga,Tourism Arrivals,2003,51000.0,units
TO,Tonga,Tourism Arrivals,2004,51000.0,units
TO,Tonga,Tourism Arrivals,2005,60000.0,units
TO,Tonga,Tourism Arrivals,2006,54000.0,units
TO,Tonga,Tourism Arrivals,2007,65000.0,units
TO,Tonga,Tourism Arrivals,2008,65000.0,units
TO,Tonga,Tourism Arrivals,2009,74700.0,units
TO,Tonga,Tourism Arrivals,2010,65000.0,units
TO,Tonga,Tourism Arrivals,2011,68400.0,units
TO,Tonga,Tourism Arrivals,2012,57200.0,units
TO,Tonga,Tourism Arrivals,2013,59700.0,units
TO,Tonga,Tourism Arrivals,2014,65800.0,units
TO,Tonga,Tourism Arrivals,2015,72600.0,units
TO,Tonga,Tourism Arrivals,2016,86700.0,units
TO,Tonga,Tourism Arrivals,2017,86600.0,units
TO,Tonga,Tourism Arrivals,2018,77300.0,units
TO,Tonga,Tourism Arrivals,2019,94000.0,units
TO,Tonga,Tourism Arrivals,2020,11500.0,units
TO,Tonga,Tourism Arrivals,2021,200.0,units
TO,Tonga,Tourism Arrivals,2022,22300.0,units
FJ,Fiji,Greenhouse gaz emission per capita,1970,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1971,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1972,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1973,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1974,3.2,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1975,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1976,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1977,3.0,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1978,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1979,3.0,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1980,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1981,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1982,3.0,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1983,2.7,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1984,2.5,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1985,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1986,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1987,2.5,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1988,2.4,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1989,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1990,2.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1991,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1992,2.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1993,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1994,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1995,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1996,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1997,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1998,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,1999,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2000,3.3,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2001,3.4,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2002,3.1,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2003,3.3,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2004,3.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2005,3.5,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2006,3.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2007,3.5,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2008,3.0,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2009,2.7,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2010,3.4,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2011,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2012,2.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2013,3.0,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2014,2.7,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2015,2.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2016,2.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2017,2.8,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2018,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2019,3.0,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2020,2.3,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2021,2.6,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2022,2.7,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2023,2.9,tonnes
FJ,Fiji,Greenhouse gaz emission per capita,2024,3.0,tonnes
MP,Northern Mariana Islands,Tourism Arrivals,1995,676000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,1996,736000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,1997,695000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,1998,490000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,1999,502000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2000,529000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2001,444000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2002,476000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2003,459000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2004,536000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2005,507000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2006,436000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2007,389000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2008,397000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2009,354000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2010,379000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2011,341000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2012,401000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2013,439000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2014,460000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2015,479000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2016,531000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2017,660000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2018,518000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2019,487000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2020,89000.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2021,12700.0,units
MP,Northern Mariana Islands,Tourism Arrivals,2022,96600.0,units
GU,Guam,Tourism Arrivals,2020,328173.0,units
GU,Guam,Tourism Arrivals,2021,79389.0,units
GU,Guam,Tourism Arrivals,2022,326878.0,units
GU,Guam,Tourism Arrivals,2023,656518.0,units
GU,Guam,Tourism Arrivals,2024,739146.0,units
MH,Marshall Islands,Greenhouse gaz emission per capita,1970,0.0,tonnes
MH,Marshall Islands,Greenhouse gaz emission per capita,1971,0.0,tonnes
MH,Marshall Islands,Greenhouse gaz emission per capita,1972,0.1,tonnes
